id,social_link,founded,owner,website,open_for_visits,capacity,amenities,cerificate
863,"['', '', '']",,07553 8831,https://www.edelbraendesenft.de/,,['Nano'],[],
864,"['', 'https://www.instagram.com/edelbrandpuredistilling/?hl=en&ReferralType=SNIG&ProfileID=60088323', '']",2014,Lynn Delean-Weber,https://www.edelbrandpuredistilling.com/,Yes,['Nano'],['Tours'],
865,"['', '', '']",1998,43(0) 05243 5795,http://www.schnapsachensee.at/,,['Nano'],[],
866,"['', '', '']",,(133) 483-4038,https://www.edenmill.com/,,['Micro'],[],
867,"['', '', '']",,44(0) 131 656 2810,http://edinburghgindistillery.co.uk/,,['Nano'],[],
868,"['', '', '']",2016,Joe Collins,http://www.edwincoespirits.com/,,['Nano'],[],
869,,,,,,,,
870,"['', '', '']",,(354) 771-8684,https://flokiwhisky.is/,,['Nano'],[],
871,"['', '', '']",,"5219554807, 19554800",,,['Nano'],[],
872,"['', '', '']",,"5231615638, 31615688",,,['Nano'],[],
873,"['', '', '']",,(250) 581-2300,http://elderbrosfarms.com/,,['Nano'],[],
874,"['', '', '']",,(413) 835-6340,http://www.elementbeer.com/,,['Nano'],[],
875,"['', '', '']",,4407493 061213,http://www.cornishgin.co.uk/,,['Nano'],[],
876,"['', 'https://www.instagram.com/elevation5003distillery/&ReferralType=SNIG&ProfileID=53365351', '']",,Loren Matthews,http://elevation5003.com/,,['Nano'],['Bar or Cocktail Lounge'],
877,"['', '', '']",,(520) 455-9309,https://www.elginwd.com/distillery,,['Nano'],[],
878,,,,,,,,
879,"['', '', '']",2011,(541) 345-2257,http://elixircraftspirits.com/,,['Nano'],[],
880,"['', 'https:/www.instagram.com/elkfence&ReferralType=SNIG&ProfileID=55275751', '']",2018,Gail Coppinger,https://www.elkfencedistillery.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
881,"['', '', '']",2017,Todd Smajstrla,http://www.elkstore1895.com/,,['Nano'],['Bar or Cocktail Lounge'],
882,"['', '', '']",2008,(509) 925-1295,http://amethystgin.com/,,['Nano'],[],
883,"['', '', '']",,(716) 307-1494,http://ellicottvilledistillery.com/,,['Nano'],[],
884,"['https://twitter.com/ellisonbrewery&ReferralType=SNTW&ProfileID=48975042', 'https://instagram.com/ellisonbrewery/&ReferralType=SNIG&ProfileID=48975042', '']",2015,Eric Elliott,http://ellisonbrewing.com/,,['Nano'],[],
885,"['', '', '']",1999,(802) 827-9996,http://elmbrookfarm.com/,,['Nano'],[],
886,"['', '', '']",,(521374) 745-0327,,,['Nano'],[],
887,"['', '', '']",,0437 194 101,http://encountercoastspirits.com.au/,,['Nano'],[],
888,"['', '', '']",,(778) 753-5777,http://www.endlesssummerdistillery.com/,,['Nano'],[],
889,"['', '', '']",,44(0) 1743 709288,http://englishdrinkscompany.co.uk/,,['Nano'],[],
890,"['', '', '']",,44(0) 1787 237896,https://englishvodkacompany.com/,,['Nano'],[],
891,"['', '', '']",,44(0) 1953 717939,https://www.englishwhisky.co.uk/,,['Nano'],[],
892,"['', '', '']",,(521348) 716-0317,https://tequilamatchmaker.com/distilleries/331-envasadora-de-productos-lideres-s-a-de-c-v,,['Nano'],[],
893,"['', 'https://www.instagram.com/eoddistillery/&ReferralType=SNIG&ProfileID=57152671', '']",2019,(910) 619-9368,http://eoddistillery.com/,,['Nano'],['Tasting Room'],
894,"['', '', '']",2010,Mark Scarano,http://www.esdistillery.com/,,['Nano'],['Tasting Room'],
895,"['', '', '']",,(306) 463-3022,http://erringtonlakedistillery.com/,,['Nano'],[],
896,"['', '', '']",,44(0) 1339 884341,http://eskerspirits.com/,,['Nano'],[],
897,"['https://twitter.com/santapedrera&ReferralType=SNTW&ProfileID=55972026', 'https://www.instagram.com/santapedrera/?hl=es-la&ReferralType=SNIG&ProfileID=55972026', '']",,(556) 696-2243,http://www.espiritucorsa.com/,,['Nano'],[],
898,"['', '', '']",2022,Todd Eichelberger,http://espyhouse.com/,,['Nano'],[],
899,"['https://twitter.com/sgtclassick&ReferralType=SNTW&ProfileID=48856045', '', '']",,R. Dave Classick,http://essentialspirits.com/,,['Nano'],[],
900,"['', '', '']",,(250) 809-2077,https://www.bodega1117.com/,,['Nano'],[],
901,"['https://twitter.com/_ethanology&ReferralType=SNTW&ProfileID=51878960', 'https://www.instagram.com/ethanol_ogy/&ReferralType=SNIG&ProfileID=51878960', '']",2014,(231) 498-2800,http://www.ethanologydistillation.com/,,['Nano'],"['Bar or Cocktail Lounge', 'Tasting Room']",
902,"['', '', '']",,(4327) 328-2228,http://www.bailoni.at/,,['Micro'],[],
903,"['', 'https://www.instagram.com/evolvedistilling_claremont/&ReferralType=SNIG&ProfileID=1655944278', '']",2022,Stephen Juliar,https://www.evolvedistilling.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
904,"['', '', '']",,Kyle Leclerc,http://www.ewingyoungdistillery.com/,,[],[],
905,"['', 'https://www.instagram.com/excisedistillery/?hl=en&ReferralType=SNIG&ProfileID=68082190', '']",2021,(814) 792-5760,https://excisedistilling.com/,,['Nano'],[],
906,"['', 'https://www.instagram.com/lovetonfarms_distillery&ReferralType=SNIG&ProfileID=67045150', '']",2019,Raymond Fioravante,https://lovetonfarmsdistillery.com/,Yes,['Nano'],"['Tours', 'Tasting Room']",
907,,,,,,,,
908,"['', '', '']",,5201 374 74 215 14,,,['Nano'],[],
909,"['', '', '']",,(521348) 784-4944,,,['Nano'],[],
910,"['', '', '']",,(521348) 784-7310,https://www.tequiladoserres.com/,,['Nano'],[],
911,"['', '', '']",,(521348) 784-4316,,,['Nano'],[],
912,"['', '', '']",,(523) 732-3656,,,['Nano'],[],
913,"['', '', '']",,(52374) 742-3839,,,['Nano'],[],
914,"['', '', '']",,(521391) 931-7080,,,['Nano'],[],
915,"['', 'https://www.instagram.com/faintinggoatspirits/&ReferralType=SNIG&ProfileID=48897541', '']",2016,(336) 273-1260,http://faintinggoatspirits.com/,,['Nano'],[],
916,"['www.twitter.com/fairgamebevco&ReferralType=SNTW&ProfileID=48903672', 'www.instagram.com/fairgamebevco&ReferralType=SNIG&ProfileID=48903672', '']",2014,Rose Dyer,http://www.fairgamebeverage.com/,,['Nano'],[],
917,"['', 'https://www.instagram.com/fairbanksdistillingco/&ReferralType=SNIG&ProfileID=1655943397', '']",2012,Pat Levy,http://fairbanksdistiling.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
918,"['', '', '']",,44(0) 7715 904754,http://faithandsons.co.uk/,,['Nano'],[],
919,"['', '', '']",2013,Farid Domishian,http://falconspirits.com/,,['Nano'],[],
920,"['', '', '']",,01324 281 086,http://falkirkdistillery.com/,,['Nano'],[],
921,"['', '', '']",2020,7087746417,http://fallingsandsdistillery.com/,,['Nano'],[],
922,"['', '', '']",2017,Michael Paluzzi,http://fcdistillers.com/,,['Nano'],[],
923,"['', '', '']",,(52374) 742-2232,,,['Nano'],[],
924,"['', '', '']",,Jean-michel Naud,https://famillenaud.com/,,['Micro'],[],
925,"['', 'https://www.instagram.com/thefamily.jones/&ReferralType=SNIG&ProfileID=51677965', '']",,(303) 481-8185,https://www.thefamilyjones.co/,,['Nano'],[],
926,"['', '', '']",2014,+61 04 0262 4793,http://fannysbaydistillery.com.au/,,['Nano'],[],
927,"['', '', '']",2021,Far Better Distillery,https://far-better.com/,,['Nano'],[],
928,"['', '', '']",2013,(612) 720-3738,http://farnorthspirits.com/,,['Nano'],"['Tasting Room', 'Bar or Cocktail Lounge']",
929,"['', '', '']",2016,(240) 338-2998,http://foundingspirits.com/,,['Nano'],['Tasting Room'],
930,"['', '', '']",2009,(452) 062-1802,http://farylochan.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
931,"['', 'https://www.instagram.com/fastpennyspirits/&ReferralType=SNIG&ProfileID=60846292', '']",2020,(206) 627-0272,https://www.fastpennyspirits.com/,,['Nano'],[],
932,"['', '', '']",2003,(813) 252-4459,http://fatdogspirits.com/,,['Nano'],[],
933,"['', '', '']",,44(0) 1392 437217,http://fatpigexeter.co.uk/,,['Nano'],[],
934,"['', '', '']",2019,(302) 682-8422,https://feebsdistillingco.business.site/,,['Nano'],['Tasting Room'],
935,"['', '', '']",,(52348) 783-3511,,,['Nano'],[],
936,"['', '', '']",2021,Nicholas Burton,http://www.spiritoffelix.com/,,[],[],
937,"['', 'https://www.instagram.com/fencestile/&ReferralType=SNIG&ProfileID=68082147', '']",2021,(816) 500-6465,https://www.fencestile.com/,,['Nano'],[],
938,"['', 'https://www.instagram.com/ferinodistillery/&ReferralType=SNIG&ProfileID=59494327', '']",2019,(702) 275-0624,https://www.ferinodistillery.com/,,['Nano'],"['Tasting Room', 'Bar or Cocktail Lounge']",
939,"['', '', '']",,235 09 21 54,http://northmaen.com/,,['Nano'],[],
940,"['', '', '']",,(250) 278-0365,http://www.ferniedistillers.com/,,['Nano'],['Tasting Room'],
941,"['', '', '']",,441561 340205,https://www.fettercairnwhisky.com/en/,,['Nano'],[],
942,"['', '', '']",2011,Paul Hletko,http://fewspirits.com/,,['Commercial'],[],
943,"['', '', '']",,FW Distillers,https://www.fiercewhiskers.com/,,['Micro'],[],
944,"['', '', '']",2016,Bridget Schulten,http://www.fifthstatedistillery.com/,,['Nano'],[],
945,"['', 'https://www.instagram.com/FilibusterBourbon/&ReferralType=SNTW&ProfileID=1655946348', '']",2012,Sid Dilawri,http://filibusterbourbon.com/,,['Micro'],"['Lodging', 'Bar or Cocktail Lounge']",
946,"['', '', '']",2020,Troy Bolotnick,https://www.filmlandspirits.com/,,['Nano'],[],
947,"['', '', '']",,07389 758300,https://www.finchwhisky.de/,,['Nano'],[],
948,"['', '', '']",2007,Brian McKenzie,http://fingerlakesdistilling.com/,,['Nano'],[],
949,"['https://twitter.com/fiorewinery&ReferralType=SNTW&ProfileID=48805578', 'https://www.instagram.com/fiorewinerydistillery/&ReferralType=SNIG&ProfileID=48805578', '']",2016,Mike Fiore,http://fiorewinery.com/,,['Nano'],[],
950,"['', '', '']",2015,Guy Endsley,http://www.fireoakdistillery.com/,,['Nano'],[],
951,"['', '', '']",2005,"James Irvin, jr.",http://www.fireflyspirits.com/distillery,,['Nano'],[],
952,,,,,,,,
953,"['https://twitter.com/crescendospirit&ReferralType=SNTW&ProfileID=1655943610', 'https://www.instagram.com/crescendo_spirits/&ReferralType=SNIG&ProfileID=1655943610', '']",2013,Kyle Akin,http://www.firesidedistillers.com/,,['Nano'],['Tasting Room'],
954,"['https://twitter.com/frdistilling&ReferralType=SNTW&ProfileID=48856291', 'https://www.instagram.com/frdistilling/&ReferralType=SNIG&ProfileID=48856291', '']",2010,(817) 840-9140,https://txwhiskey.com/,,['Commercial'],[],
955,,,,,,,,
956,"['', '', '']",,(352) 519-4969,http://www.fishhawkspirits.com/,,['Nano'],[],
957,"['', '', '']",,299 41 00 00,http://jacquesfisselier.com/,,['Nano'],[],
958,"['', 'http://www.instagram.com/fitzroy_spirits&ReferralType=SNIG&ProfileID=64373827', '']",2018,(5693) 377-6277,http://www.destileriafitzroy.cl/,,['Nano'],[],
959,"['https://twitter.com/Fiveand20&ReferralType=SNTW&ProfileID=48897515', 'https://www.instagram.com/fiveand20/&ReferralType=SNIG&ProfileID=48897515', '']",2005,Mario Mazza,http://www.fiveand20.com/,,['Micro'],['Tasting Room'],
960,"['https://twitter.com/5MileMountain&ReferralType=SNTW&ProfileID=52898142', 'https://www.instagram.com/5milemt/#&ReferralType=SNIG&ProfileID=52898142', '']",,(540) 745-4495,http://www.5milemountain.com/,,['Nano'],[],
961,"['https://twitter.com/LoneElmSpirits&ReferralType=SNTW&ProfileID=48856099', '', '']",2023,Bill Wofford,http://fivepointsdistilling.com/,,['Nano'],[],
962,"['', '', '']",2016,John George,http://www.fivesaintsdistilling.com/,Yes,['Micro'],"['Restaurant', 'Tours', 'Tasting Room', 'Bar or Cocktail Lounge']",
963,"['', '', '']",2004,Brian Ferguson,https://www.flaghill.com/,,['Micro'],[],
964,"['', '', '']",2004,(802) 685-7724,http://flaghillfarm.com/,,['Nano'],[],
965,,,,,,,,
966,"['', '', '']",2013,Scot Lester,http://floodedfoxden.com/,,['Nano'],[],
967,,,,,,,,
968,"['', '', '']",1943,Richard & martine Waters,http://palmridgereserve.com/,,['Nano'],[],
969,"['', '', '']",2017,Calvin Riggleman,https://www.visitcaponbridge.com/flying-buck-distillery,,['Nano'],[],
970,"['https://twitter.com/FDSTweets&ReferralType=SNTW&ProfileID=52195564', 'https://www.instagram.com/flyingdutchmanspirits/&ReferralType=SNIG&ProfileID=52195564', '']",2015,(952) 406-8286,https://www.flyingdutchmanspirits.com/,,['Nano'],"['Tasting Room', 'Bar or Cocktail Lounge']",
971,"['', '', '']",2017,(805) 795-1727,http://fbdistillery.com/,,['Nano'],['Tasting Room'],
972,"['', '', '']",,(828) 381-2949,http://www.seventeentwelvespirits.com/,,['Nano'],[],
973,"['', '', '']",,(250) 764-6011,https://forbiddenspirits.ca/,,['Nano'],[],
974,"['', '', '']",,William Poffenbarger,https://fordhamleedistillery.com/,,['Nano'],[],
975,"['https://twitter.com/forestgin&ReferralType=SNTW&ProfileID=57083523', 'https://www.instagram.com/forest_gin&ReferralType=SNIG&ProfileID=57083523', '']",2014,44(0)1260 253245,http://www.theforestdistillery.com/,Yes,['Nano'],"['Restaurant', 'Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
976,"['http://twitter.com/forestgin&ReferralType=SNTW&ProfileID=49505423', 'http://instagram.com/forest_gin&ReferralType=SNIG&ProfileID=49505423', '']",2014,(44126) 025-3245,http://forestgin.com/,,['Nano'],[],
977,"['', '', '']",2006,Eric Deal,http://www.wvwines.com/,,['Nano'],[],
978,"['', '', '']",,(587) 600-9122,http://www.thefortdistillery.com/,,['Nano'],[],
979,"['', '', '']",,(347) 762-5628,http://www.forthavespirits.com/,,['Nano'],[],
980,"['', '', '']",,44(0) 114 272 0569,https://www.forumsheffield.co.uk/,,['Nano'],[],
981,"['', '', '']",,Scott Bush,https://foundrydistillingcompany.com/,,['Nano'],[],
982,"['', '', '']",2016,(904) 710-6150,http://www.fourfathersdistillery.com/,,['Micro'],['Tasting Room'],
983,"['', '', '']",2015,Matthew Bowers,http://fourfightsdistilling.com/,,['Nano'],[],
984,"['', '', '']",2004,(509) 687-0726,http://fourlakeswinery.com/,,['Nano'],[],
985,"['https://twitter.com/FourLeafSpirits&ReferralType=SNFB&ProfileID=49298685', '', '']",2017,(425) 320-4170,http://fourleafspirits.com/,,['Nano'],[],
986,,,,,,,,
987,"['', '', '']",,(246) 629-4500,https://barbados.org/foursquarerumdistillery.htm,,['Nano'],[],
988,"['https://twitter.com/FXtrlDistillery&ReferralType=SNTW&ProfileID=1655948707', 'https://www.instagram.com/foxtraildistillery/&ReferralType=SNIG&ProfileID=1655948707', '']",2017,Martin Tinnin,https://www.foxtraildistillery.com/,,['Nano'],['Tasting Room'],
989,"['', 'https://www.instagram.com/fraservalleydistilling/&ReferralType=SNIG&ProfileID=44501527', '']",2018,Debra Young,https://fraservalleydistilling.com/,,['Nano'],['Tasting Room'],
990,"['', '', '']",2021,Chase Wales,https://freedommillga.com/,,['Nano'],['Bar or Cocktail Lounge'],
991,,,,,,,,
992,"['', '', '']",2013,49611 88047080,http://www.freimutwodka.de/,,['Nano'],[],
993,"['', '', '']",2009,Patti Sherlock,http://fremontmischief.com/,,['Nano'],[],
994,"['', '', '']",2013,Phil French,http://frenchdistillers.com/,,['Nano'],[],
995,"['https://twitter.com/freyranch&ReferralType=SNTW&ProfileID=48856332', '', '']",2011,(775) 423-4000,http://www.freyranch.com/,,['Nano'],[],
996,"['', '', '']",2022,Lisa Sethmann,http://www.friendspirits.com/,,[],[],
997,"['', 'https://www.instagram.com/frontporchdistillery/&ReferralType=SNIG&ProfileID=52926606', '']",,(936) 564-3999,https://www.frontporchdistillery.com/home,,['Nano'],[],
998,"['', '', '']",,(523) 126-6335,,,['Nano'],[],
999,"['https://twitter.com/FugitivesSpirit&ReferralType=SNTW&ProfileID=48921089', 'https://www.instagram.com/fugitivesspirits/&ReferralType=SNFB&ProfileID=48921089', '']",2016,Jim Massey,http://fugitivesspirits.com/,,['Nano'],[],
1000,"['', 'https://www.instagram.com/fullcircledistillers/&ReferralType=SNIG&ProfileID=52820806', '']",2016,Matthew Westfall,http://fullcircledistillers.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
1001,"['', '', '']",2013,William Olson,http://fullmoonshine.com/,,['Nano'],[],
1002,"['', '', '']",2021,(910) 797-9470,,,['Micro'],['Tasting Room'],
1003,"['', '', '']",,(336) 434-0149,https://www.foundingfathersdistillery.com/,,['Nano'],[],
1004,"['', '', '']",2020,Joel Buzzell,https://furnacestreetdistillery.com/,,['Nano'],[],
1005,"['', '', '']",,2776320 3092,http://www.fynbosdistillery.co.za/,,['Nano'],[],
1006,"['', '', '']",,(506) 488-2286,https://gagetowndistillingcidery.ca/,,['Nano'],[],
1007,"['', '', '']",2018,Robert Piano,https://gallowshillspirits.com/,,['Nano'],['Tasting Room'],
1008,"['', '', '']",2018,(732) 359-3210,http://www.gardenstatedistillery.com/,,['Nano'],['Bar or Cocktail Lounge'],
1009,,,,,,,,
1010,"['', '', '']",Still Used: 2000 gal Vendome,Dan Garrison,http://garrisonbros.com/,Yes,['Micro'],"['Bar or Cocktail Lounge', 'Restaurant', 'Tours']",Member of ADI Since: 2005
1011,"['', '', '']",1994,+421 52 71 47 111/211,http://www.gasfamilia.com/en,,['Micro'],[],
1012,"['', 'http://www.instagram.com/thetidesspirits/&ReferralType=SNIG&ProfileID=64325515', '']",2019,(541) 563-6970,http://www.thetidesspirits.com/,,['Micro'],['Tasting Room'],
1013,"['', '', '']",,Travis Wilson,https://www.ggstillhouse.com/,,[],[],
1014,,,,,,,,
1015,"['', '', '']",,0417 930 848,http://geographedistillery.com.au/,,['Nano'],[],
1016,"['', '', '']",,Cascade Hollow Distillery,http://georgedickel.com/,,['Macro'],[],
1017,"['', '', '']",2018,(301) 518-0315,http://georgetowntrading.com/,,['Nano'],[],
1018,"['', '', '']",2013,Denzil Wadds,http://www.georgianbayspiritco.com/,,['Micro'],[],
1019,"['', '', '']",2018,Rob Buono,http://www.granorfarm.com/,,[],[],
1020,,,,,,,,
1021,"['', '', '']",2018,773-786-1341,https://www.giambronelimoncellollc.com/,,['Nano'],[],
1022,"['', 'https://www.instagram.com/hartmans_distilling&ReferralType=SNIG&ProfileID=57413623', '']",2016,(716) 551-6313,http://www.hartmansdistilling.com/,,['Nano'],"['Restaurant', 'Tasting Room', 'Bar or Cocktail Lounge']",
1023,"['https://twitter.com/58gin&ReferralType=SNTW&ProfileID=49505409', 'https://www.instagram.com/58gin/&ReferralType=SNIG&ProfileID=49505409', '']",,44(0) 7547 141642,https://www.58gin.com/,,['Nano'],[],
1024,"['', '', '']",,4401575 570111,http://ginbothy.co.uk/,Yes,['Nano'],"['Restaurant', 'Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
1025,"['', '', '']",,44(0) 1306 889598,http://gin.kitchen/,,['Nano'],[],
1026,"['', '', '']",,34938 90 16 28,http://www.ginraw.com/onceinbarcelona.html,,['Nano'],[],
1027,"['', '', '']",,44020 3034 2234,http://www.theginstitute.com/,,['Nano'],[],
1028,"['', '', '']",2010,(406) 387-9887,http://www.glacierdistilling.com/,,['Nano'],[],
1029,"['', '', '']",,14404 7191,http://glasgowdistillery.com/,,['Nano'],[],
1030,"['http://twitter.com/glassvodka/&ReferralType=SNTW&ProfileID=48856112', 'https://www.instagram.com/glassvodka/&ReferralType=SNIG&ProfileID=48856112', '']",2012,(206) 743-8070,http://glassdistillery.com/,,['Nano'],['Tasting Room'],
1031,"['', '', '']",,6102 6657 1373,http://glengowriedistillery.com.au/,,['Nano'],[],
1032,"['', 'https://www.instagram.com/theglengrant/&ReferralType=SNIG&ProfileID=56146419', '']",,441340 832118,https://www.glengrant.com/,,['Nano'],[],
1033,"['', '', '']",,44(0) 1343 550900,http://glenmoray.com/,,['Nano'],[],
1034,"['', '', '']",,44(0) 1356 622217,http://glencadamdistillery.co.uk/,,['Nano'],[],
1035,"['https://twitter.com/GlendaloughDist&ReferralType=SNTW&ProfileID=49940646', 'https://www.instagram.com/GlendaloughDistillery/&ReferralType=SNIG&ProfileID=49940646', '']",,35386 812 8606,http://www.glendaloughdistillery.com/,,['Commercial'],[],
1036,"['', 'https://www.instagram.com/glengoyne/&ReferralType=SNIG&ProfileID=56146470', '']",,+44 1360 550254,https://www.glengoyne.com/,,['Nano'],[],
1037,"['', 'https://www.instagram.com/glenfarclasdistillery/?hl=en&ReferralType=SNIG&ProfileID=56146421', '']",,441807 500257,https://glenfarclas.com/,,['Nano'],[],
1038,"['', 'https://www.instagram.com/glenfiddichwhisky/&ReferralType=SNIG&ProfileID=56146422', '']",,441340 820000,https://www.glenfiddich.com/en-gb/,,['Nano'],[],
1039,"['', '', '']",,44(0) 1261 842367,http://glenglassaugh.com/,,['Nano'],[],
1040,"['', 'https://www.instagram.com/glengoyne/&ReferralType=SNIG&ProfileID=56146423', '']",,441360 550254,https://www.glengoyne.com/,,['Nano'],[],
1041,"['', '', '']",,441875 342004,https://www.malts.com/en-row/distilleries/glenkinchie,,['Nano'],[],
1042,"['', 'https://www.instagram.com/theglenlivet/&ReferralType=SNIG&ProfileID=56146471', '']",,441340 821720,https://www.theglenlivet.com/,,['Macro'],[],
