dis_name,location,trail,spirit_class,address,latitude,longitude,phone,email,website,social_link,found_date,certificate,amenities,url
Red River Gorge Distillery (Coming Soon),Kentucky,Moonshine Trail,Coming Soon,"1255 Natural Bridge Rd, Slade, Kentucky, 40376",37.784524,-83.691012,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/red-river-gorge-distillery/
Reverb Distilling,,,,"101 Piper Lane, Spicewood, Texas, 78669",30.473732,-98.122124,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/reverb-distilling/
Shakespeare Distillery,,,,"Unit A Drayton Manor Drive, Stratford-upon-Avon, England, CV37 9RQ",52.195171,-1.759656,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/shakespeare-distillery/
"Round Barn Winery, Brewery and Distillery",,,,"10983 Hills Rd, Baroda, Michigan, 49101",41.921363,-86.453815,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/round-barn-distillery/
Sazerac Tennessee Whiskey Distillery (As yet unnamed. Coming 2020.),,,,"5101 Asbury Road, Murfreesboro, Tennessee, 37129",35.897534,-86.489432,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/sazerac-tennessee-whiskey-distillery-as-yet-unnamed-coming-2020/
Republic Restoratives Distillery,Washington D.C.,DISCUS,Woman Owned,"1369 New York Ave NE, Washington, Washington D.C., 20001",38.915287,-76.985323,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/republic-restoratives-distillery/
Rivulet Artisan Pecan Liqueur,,,,"111 West Washington Street, STE 406, Louisville, Kentucky, 40202",38.256981,-85.751644,,,,,,,['Not Open to Public'],https://www.distillerytrail.com/directory-distillery/listing/rivulet-artisan-pecan-liqueur/
Riversands Distillery,,,,"117 North Newport Street, Kennewick, Washington, 99336",46.211246,-119.137234,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/riversands-distillery/
Retribution Distilling Co.,,,,"Frome, England, BA11 1BT",51.230751,-2.320096,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/retribution-distilling-co/
Seventeen Twelve Spirits,,,,"300 Thornburg Dr SE, Conover, North Carolina, 28613",35.696508,-81.201206,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/seventeen-twelve-spirits/
Sin Vodka,,,,"5550 Painted Mirage Road, Suite 320, Las Vegas, Nevada, 89149",36.261762,-115.254957,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sin-vodka/
R6 Distillery,,,,"909 E. El Segundo Blvd., El Segundo, California, 90245",33.916666,-118.405996,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/r6-distillery/
Rabbit Hole Distillery,,,,"711 East Jefferson Street, Louisville, Kentucky, 40202",38.252324,-85.739438,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rabbit-hole-distillery/
Seventy Eight °C Spirits,,,,"2660 Discovery Dr Ste 136, Raleigh, North Carolina, 27616",35.862212,-78.595314,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/seventy-eight-c-spirits/
Reservoir Distillery,,,,"1800 Summit Avenue, Richmond, Virginia, 23230",37.569823,-77.468675,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/reservoir-distillery/
Short Mountain Distillery,,,,"307 West Main Street, Woodbury, Tennessee, 37190",35.827567,-86.071657,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/short-mountain-distillery/
Sagaponack Farm Distillery,,,,"612 Sagg Main Street, Sagaponack, New York, 11962",40.925378,-72.278138,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/sagaponack-farm-distillery/
Ranger Creek Brewing & Distilling,,,,"4834 Whirlwind Dr, San Antonio, Texas, 78217",29.52938,-98.397051,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/ranger-creek-distillery/
Seven Three Distilling Co.,,,,"301 North Claiborne Avenue, New Orleans, Louisiana, 70112",29.961112,-90.076341,,,,,,DSP-LA-20018,,https://www.distillerytrail.com/directory-distillery/listing/seven-three-distilling-co/
Sideshow Spirits Distillery & Cocktail Bar,,,,"1630 P St, Lincoln, Nebraska, 68508",40.815052,-96.697318,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sideshow-spirits/
Rademon Estate Distillery,,,,"65 Church Rd, Crossgar, Downpatrick, Northern Ireland, BT30 9HR",54.395855,-5.790874,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rademon-estate-distillery/
RHS Distillery,,,,"1210 Dillingham Blvd #25A, Honolulu, Hawaii, 96817",21.323243,-157.87399,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rhs-distillery/
Rolling Still Distillery,,,,"110 Paseo Del Pueblo Norte Suite D, Taos, New Mexico, 87571",36.407859,-105.573108,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rolling-still-distillery/
Santa Fe Spirits Distillery,,,,"7505 Mallard Way, Unit I, Santa Fe, New Mexico, 87507",35.636091,-106.065426,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/santa-fe-spirits-distillery/
Quincy Street Distillery,,,,"39 E Quincy Street, Riverside, Illinois, 60546",41.827188,-87.8174,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/quincy-street-distillery/
River Basin Distillery,,,,"2040 Lafayette St, New Orleans, Louisiana, 70113",29.949463,-90.075949,,,,,,DSP-LA-20021,,https://www.distillerytrail.com/directory-distillery/listing/river-basin-distillery/
Royalty Spirits,,,,"3439 NE Sandy Blvd., Portland, Oregon, 97232",45.532772,-122.628497,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/royalty-spirits/
Rocking M Ranch Distillery,,,,"Henrietta, Texas, 76365",33.817322,-98.195322,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rocking-m-ranch-distillery/
Rocking C Distillery,,,,"20665 US Highway 136, Princeton, Missouri, 64673",40.402945,-93.563103,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rocking-c-distillery/
Revolution Spirits Distilling Co.,,,,"12345 Pauls Valley Rd Building H, Austin, Texas, 78737",30.235888,-98.010599,,,,,,DSP-TX-20020,[''],https://www.distillerytrail.com/directory-distillery/listing/revolution-spirits-distilling-co/
Rollins Distillery,,,,"831 Gulf Breeze Parkway, Gulf Breeze, Florida, 32561",30.357301,-87.163968,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rollins-distillery/
Ryan & Wood Distilleries,,,,"15 Great Republic Dr, Gloucester, Massachusetts, 01930",42.615935,-70.661944,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/ryan-and-wood-distilleries/
Seattle Distilling,,,,"98th Place Southwest, Vashon, Washington, 98070",47.44732,-122.45985,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/seattle-distilling/
Salish Sea Organic Liquers,,,,"1328 College Street Southeast, Lacey, Washington, 98503",47.034263,-122.823192,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/salish-sea-organic-liquers/
Silent Brigade Distillery,,,,"426 Broadway Street, Paducah, Kentucky, 42001",37.086093,-88.598777,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/silent-brigade-distillery/
Sabbatical Labs,,,,"16021 CA-4, Holt, California, 95234",37.890942,-121.512373,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sabbatical-labs/
Ron Del Barrilito,,,,"PR-5, Bayamón, Puerto Rico, 00961",18.392992,-66.156426,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/ron-del-barrilito/
Scotts Point Distillery,,,,"1109 Post Rd, Bath, Bath, North Carolina, 27808",35.501038,-76.799027,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/scotts-point-distillery/
Rose City Distilling,,,,"7272 SW Durham Rd, Portland, Oregon, 97224",45.400578,-122.751649,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rose-city-distilling/
Reading Distilling Guild,,,,"525 Penn Street, Reading, Pennsylvania, 19601",40.335648,-75.926875,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/reading-distilling-guild/
Rootstock Cider & Spirits,,,,"3274 Eddy Rd, Williamson, New York, 14589",43.223923,-77.186128,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rootstock-cider-spirits/
Seven Jars Distillery,,,,"6148 Brookshire Blvd A, Charlotte, North Carolina, 28216",35.287561,-80.906343,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/seven-jars-distillery/
Sisterdale Distilling Co.,,,,"3733 Westheimer Rd Ste 1038, Houston, Texas, 77027",29.741297,-95.43966,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sisterdale-distilling-co/
Rhine Hall Distillery,,,,"2010 West Fulton Street, Chicago, Illinois, 60612",41.88713,-87.678015,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rhine-hall-distillery/
Ross & Squibb Distillery,,,,"7 Ridge Avenue, Greendale, Indiana, 47025",39.099901,-84.861509,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/ross-squibb-distillery/
Red Barn Likker,,,,"Abbeville, South Carolina, 29620",34.178172,-82.379015,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/red-barn-likker/
Rhode Island Spirits Distillery & Tasting Room,,,,"59 Blackstone Ave, Pawtucket, Rhode Island, 02860",41.834983,-71.383732,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rhode-island-spirits-distillery/
Safe House Distilling Co.,,,,"616 Gold Ave SW, Albuquerque, New Mexico, 87102",35.083738,-106.654852,,,,,,DSP-NM-20023,,https://www.distillerytrail.com/directory-distillery/listing/safe-house-distilling-co/
Redmont Distilling Company,,,,"4550 5th Ave S Building N, Birmingham, Alabama, 35222",33.528609,-86.765704,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/redmont-distilling-company/
Rum Tropic Distillery,,,,"22 Bayview Ave suite 47, Stonington, Connecticut, 06378",41.338165,-71.897803,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rum-tropic-distillery/
Red Brick Craft Distillery,,,,"2628 Martha St., Philadelphia, Pennsylvania, 19125",39.98506,-75.122384,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/red-brick-craft-distillery/
Rediviva Distilling,,,,"3333 Index St Bldg#2, Washougal, Washington, 98671",45.568029,-122.336133,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rediviva-distilling/
Revel Spirits,,,,"3900 Midway Avenue, Culver City, California, 90232",34.015221,-118.406965,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/revel-spirits/
Shady Distillery,,,,"616 NW 2nd Avenue, Fort Lauderdale, Florida, 33311",26.130264,-80.145663,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/shady-distillery/
Short Path Distillery,,,,"71 Kelvin St, Everett, Massachusetts, 02149",42.405275,-71.066537,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/short-path-distillery/
Sanctuary Spirits,,,,"902 E Saginaw Hwy, Grand Ledge, Michigan, 48837",42.740282,-84.735454,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/sanctuary-spirits/
Rhythm River Distillery (Coming 2025),,,,"405 North Main Street, Henderson, Kentucky, 42420",37.843803,-87.590185,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rhythm-river-distillery/
Ransom Distillery & Wines,,,,"525 NE 3rd Street, McMinnville, Oregon, 97128",45.210256,-123.193988,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/ransom-distillery-wines/
Sante Fe Spirits,,,,"7505 Mallard Way Unit I, Santa Fe, New Mexico, 87507",35.636091,-106.065426,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sante-fe-spirits/
Savage Boar Spirits,,,,"Airway Heights, Washington, 99001",47.644611,-117.593273,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/savage-boar-spirits/
Shelter Point Distillery,,,,"4650 Regent Rd, Campbell River, British Columbia, V9H 1E3",49.878349,-125.128805,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/shelter-point-distillery/
Saxtons River Distillery,,,,"155 Chickering Drive, Brattleboro, Vermont, 05301",42.879719,-72.562536,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/saxtons-river-distillery/
Regneration Distilling Co.,,,,"31 E Broadway Street, Winchester, Kentucky, 40391",37.839333,-84.270018,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/regneration-distilling-co/
Seven Caves Spirits,,,,"7950 Stromesa Ct, San Diego, California, 92126",32.892932,-117.147766,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/seven-caves-spirits/
Rock Bottom Distillers,,,,"109 South Limestone Street, Gaffney, South Carolina, 29340",35.071795,-81.64982,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rock-bottom-distillers/
River Hill Distillery,,,,"16 East Main Street, Luray, Virginia, 22835",38.665397,-78.459452,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/river-hill-distillery/
Ridge Runner Spirits,,,,"417 Fayette Springs Road, Chalkhill, Pennsylvania, 15421",39.84293,-79.619853,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/ridge-runner-spirits/
Rock Creek Distillery,,,,"1742 S Main, Shattuck, Oklahoma, 73858",36.258918,-99.880841,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rock-creek-distillery/
Rattlesnake Creek Distillers,,,,"2120 Dixon Street, Missoula, Montana, 59801",46.840808,-114.030813,,,,,,DSP-MT-20010,,https://www.distillerytrail.com/directory-distillery/listing/rattlesnake-creek-distillers/
Seacrets Distilling Company,,,,"117 49th Street, Ocean City, Maryland, 21842",38.374563,-75.071564,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/seacrets-distilling-company/
Scratch Distillery,,,,"100 5th Avenue North, Edmonds, Washington, 98020",47.810652,-122.377355,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/scratch-distillery/
Richland Distilling Company,,,,"Richland, Georgia, 31825",32.087934,-84.66742,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/richland-distilling-company/
Sagamore Spirit Distillery,,,,"301 E Cromwell Street, Baltimore, Maryland, 21230",39.264022,-76.606227,,,,,,DSP-MD-20019,[''],https://www.distillerytrail.com/directory-distillery/listing/sagamore-spirit-distillery/
Shelter Distilling,,,,"100 Canyon Blvd #217, Mammoth Lakes, California, 93546",37.650792,-118.985495,,,,,,DSP-CA-20164,,https://www.distillerytrail.com/directory-distillery/listing/shelter-distilling/
Ravens Crest Distilling (Coming 2023),,,,"Lexington, Kentucky, 40508",38.040584,-84.503716,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/ravens-crest-distilling/
Russell City Distillery,,,,"Hayward, California",37.668821,-122.080796,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/russell-city-distillery/
Sherwoods Winery and Distillery,,,,"6743 East Cook Lake Road, Duluth, Minnesota, 55803",47.001148,-92.262637,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sherwoods-winery-and-distillery/
Shmidt Spirits (Coming Soon.),,,,"10360 Southard Drive, Beltsville, Maryland, 20705",39.032404,-76.906607,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/shmidt-spirits/
Sandstone Distillery,,,,"842 Wright Rd SE, Tenino, Washington, 98589",46.869649,-122.903389,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sandstone-distillery/
Samuel Berton Distilling,,,,"108 Front St #102, Labadie, Missouri, 63055",38.528475,-90.847989,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/samuel-berton-distilling/
San Antonio Distillery,,,,"715 Saint Paul Street, Gonzales, Texas, 78629",29.50427,-97.452947,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/san-antonio-distillery/
Sand Creek Distillery,,,,"324 5th St suite a, Hugo, CO 80821, Hugo, Colorado, 80821",39.1361,-103.469945,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/sand-creek-distillery/
Rusted Crow Spirits,,,,"13614 Michigan Avenue, Dearborn, Michigan, 48126",42.336982,-83.273263,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rusted-crow-spirits/
Rowhouse Spirits,,,,"2440 Frankford Ave, Philadelphia, Pennsylvania, 19125",39.982431,-75.127061,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/rowhouse-spirits/
Salt Spring Shine Distillery,,,,"194 Kitchen Rd, Salt Spring Island, British Columbia, V8K 2B3",48.806909,-123.469572,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/salt-spring-shine-distillery/
S & B Farmstead Distillery,,,,"212 East Ramsey Street, Bancroft, Iowa, 50517",43.29281,-94.215416,,,,,,,,https://www.distillerytrail.com/directory-distillery/listing/s-b-farmstead-distillery/
Rebecca Creek Distillery,,,,"26605 Bulverde Rd, San Antonio, Texas, 78260",29.694368,-98.454627,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/rebecca-creek-distillery/
s,,,,"115 North Piedmont Avenue, Kings Mountain, North Carolina, 28086",35.242038,-81.342713,,,,,,,[''],https://www.distillerytrail.com/directory-distillery/listing/southern-artisan-spirits/
